Airport,Latitude,Longitude
WEA,32.75,-97.78
WED,-10.1,150.1
WEF,36.75,119.2
WEH,37.5,122.1
WEI,-12.678611,141.925278
WEL,-27.998,26.669586
WEM,51.3,0.4167
WEP,-8.667,141.1
WES,7.283,-10.48
WET,-4.05,136.3
WEW,-30.23,149.4
WEX,52.33,-6.45
WFB,55.37,-131.7
WFD,53.34,-2.149
WFI,-21.441558,47.111736
WFK,47.35,-68.38
WGA,-35.165278,147.466389
WGB,30,73.25
WGC,17.92,79.6
WGE,-30.032778,148.125833
WGF,26.2,50.5
WGN,-35.17,174
WGO,39.18,-78.17
WGP,-9.667,120.3
WGT,-36.415833,146.306944
WGU,-6.8,146.8
WGY,0.5167,10.43
WGZ,-33.8,151.3
WHD,55.92,-130.1
WHF,21.77,31.28
WHH,37.43,-105.9
WHK,-37.920556,176.914167
WHL,-38.68,146.5
WHO,-43.3,170
WHP,34.26,-118.4
WHS,60.37,-0.9833
WHT,29.32,-96.1
WHU,31.37,118.4
WIB,34.23,-99.28
WIC,58.458889,-3.093056
WID,51.1,6.217
WIE,50.049819,8.325397
WIK,-36.83,175.1
WIL,-1.321719,36.814833
WIN,-22.363611,143.085556
WIO,-31.57,143.4
WIR,-39.05,177.4
WIT,-22.27,118.3
WIU,-5.567,149.2
WJA,7.467,168.6
WJF,34.7,-118.1
WJR,1.733239,40.091606
WJU,37.43,128
WKA,-44.722222,169.245556
WKB,-36.321111,142.419444
WKF,-26.25,28.15
WKI,-17.83,31.17
WKJ,45.404167,141.800833
WKK,59.27,-158.6
WKL,19.92,-155.9
WKM,-18.629872,27.021042
WKN,-5.867,155.2
WKR,27.27,-78.4
WLA,-19.77,120.7
WLB,56.28,-133.7
WLC,-30.98,151.6
WLD,37.17,-97.05
WLG,-41.327221,174.805278
WLH,-15.42,167.7
WLK,66.6,-160
WLL,-17.22,137.9
WLM,42.38,-71.25
WLN,55.87,-133.2
WLO,-16.63,129.3
WLR,55.6,-131.6
WLS,-13.238281,-176.199228
WLW,39.52,-122.2
WMA,-15.83,48.83
WMB,-38.28,142.5
WMC,40.97,-117.7
WMD,-21.03,44.95
WME,-38.295278,142.446667
WMH,36.37,-92.47
WMK,55.73,-132.2
WML,-20.35,45.55
WMN,-15.436666,49.688332
WMO,64.68,-163.4
WMP,-16.08,47.65
WMR,-16.1639,49.773753
WMV,-16.45,46.57
WMX,-4.102511,138.957372
WNA,60.7,-162.1
WNC,55.85,-133.2
WND,-28.27,121.8
WNE,-1.35,9.333
WNH,23.56,104.3
WNN,52.92,-89.17
WNP,13.584886,123.270239
WNR,-25.413056,142.667222
WNS,26.219442,68.390053
WNU,-4.9,145.3
WNZ,28,121.7
WOA,-6.8,145.9
WOB,52.1,1.317
WOD,59.07,-157.4
WOE,51.449092,4.342031
WOG,-22.5,134.3
WOI,8.267,-9.75
WOK,5.25,-61.73
WOL,-34.561111,150.788611
WON,-18.53,140.9
WOO,65.3,-143.5
WOR,-14.88,47.28
WOT,23.370833,119.494444
WOW,61.75,-150.1
WPA,-45.42,-72.7
WPB,-15.55,47.67
WPC,49.48,-114
WPK,-16.63,144
WPL,50.18,-124.4
WPM,-8.75,142.9
WPO,38.87,-107.6
WPR,-53.2537,-70.319228
WPU,-54.92,-67.63
WRA,6.967,45.33
WRB,32.640144,-83.59185
WRE,-35.768333,174.365
WRG,56.484333,-132.369833
WRH,68.25,-162.3
WRI,40.015556,-74.591667
WRL,43.965714,-107.950831
WRO,51.102683,16.885836
WRW,-20.97,120.7
WRY,59.35,-2.95
WRZ,6.252,81.24
WSA,-8.283,142.9
WSB,55.53,-133.6
WSD,32.34,-106.4
WSF,65.02,-147.7
WSG,40.17,-80.25
WSH,40.78,-72.92
WSJ,57.73,-153.3
WSM,67.42,-150.1
WSN,58.7,-157
WSO,5.217,-57.18
WSP,14.58,-84.08
WSR,-2.767,134.5
WST,41.33,-71.77
WSU,-6,147.3
WSX,48.67,-122.9
WSY,-20.28,148.8
WSZ,-41.73,171.6
WTA,-17.48,43.97
WTD,26.68,-78.98
WTE,9.45,170.3
WTK,67.58,-163
WTL,60.37,-162.6
WTN,53.166167,-0.523811
WTO,10.17,166
WTP,-8.55,147.3
WTR,33.82,-110
WTS,-18.75,46.05
WTT,-6.05,146.4
WTZ,-36.83,175.7
WUA,39.79,106.8
WUD,-33.043333,135.447222
WUG,-7.333,146.7
WUH,30.783758,114.2081
WUK,51.49,-0.2211
WUM,-6.05,149.3
WUN,-26.629167,120.220556
WUS,27.72,118
WUU,7.733,27.98
WUV,-1.75,142.8
WUX,31.7,120
WUZ,23.5,111.3
WVB,-22.979889,14.645331
WVI,36.92,-121.8
WVK,-22.119722,48.021667
WVL,44.53,-69.67
WVN,53.504833,8.053333
WWA,61.58,-149.4
WWD,39.008507,-74.908275
WWG,23.54,58.19
WWI,-21.63,121.2
WWK,-3.583828,143.669186
WWP,56.12,-133.1
WWR,36.43,-99.52
WWS,39.01,-74.91
WWT,60.93,-164.6
WWY,-33.937222,147.191389
WXF,51.88,0.5333
WXN,30.9,108.5
WYA,-33.058889,137.514444
WYB,55.92,-131.8
WYE,8.617,-11.05
WYN,-15.511389,128.153056
WYS,44.6884,-111.11764
WZY,25.07,-77.28
XAB,50.143492,1.831892
XAC,44.59639,-1.110833
XAD,58.7,-94.02
XAH,56.17,9.567
XAJ,57.6,9.967
XAK,56.13,8.983
XAL,27.02,-108.9
XAP,-27.134219,-52.656553
XAQ,55.62,12.65
XAR,14.23,-0.8667
XAU,4.783,-52.42
XAW,46.72,-80.93
XAX,45.47,-73.75
XAY,18.67,104.7
XAZ,46.12,-64.68
XBB,49.8,-124.6
XBE,53.97,-91.05
XBG,12.98,-0.1333
XBJ,32.898056,59.266111
XBK,46.20089,5.292028
XBL,8.45,36.33
XBN,-9.633,149.3
XBO,12.65,-0.5667
XBQ,47.678492,1.208844
XBR,44.58,-75.68
XBT,48.83,2.25
XBW,42.65,-80.82
XCA,45.32,-65.88
XCC,46.8,4.45
XCD,46.826108,4.817633
XCH,-10.450556,105.690278
XCI,48.42,-72.1
XCL,58.38,-109.5
XCM,42.4,-82.18
XCN,12,120.2
XCO,-38.33,143.6
XCR,48.77,4.201
XCT,43.206732,5.602008
XCW,48.086325,5.049017
XCZ,49.783942,4.647078
XDB,50.57,3.1
XDD,48.77,-64.48
XDE,10.97,-3.25
XDG,44.88,-63.52
XDH,52.88,-118.1
XDJ,14.1,-1.633
XDL,48.35,-64.68
XDM,45.87,-72.5
XDO,46.35,-72.57
XDP,46.12,-64.68
XDQ,43.03,-81.15
XDS,45.32,-75.67
XDT,49.02,2.55
XDU,46.87,-72.48
XDV,53.88,-122.7
XDW,54.28,-130.5
XDX,43,-82.3
XDY,46.62,-80.8
XDZ,53.97,-101.1
XEA,49.18,-123.2
XEC,42.27,-82.97
XED,48.83,2.65
XEE,47.67,-72.27
XEF,49.9,-97.23
XEG,44.23,-76.58
XEH,48.95,-123.8
XEJ,48.92,-77.17
XEK,50.95,-102.8
XEL,48,-65.37
XEM,48.2,-65.87
XEN,40.73,118.6
XEO,69.33,-51
XEQ,73.33,-56
XER,48.53,7.633
XES,42.57,-88.42
XET,48.78,8.08
XEU,59.65,0.2986
XEV,59.32,0.3008
XEW,59.22,0.2992
XEX,48.83,2.65
XEY,43.92,-78.58
XEZ,59.15,0.2939
XFA,50.57,3.1
XFC,45.67,-66.63
XFD,43.37,-81
XFE,47.92,-74.6
XFF,50.95,1.867
XFG,48.53,-64.23
XFH,59.37,0.2836
XFI,48.2,-65
XFJ,59.37,0.275
XFK,48.4,-77.27
XFL,46.55,-72.75
XFM,45.53,-80.3
XFN,32.05,112.1
XFO,48.67,-78.7
XFP,55.6,0.2167
XFQ,42.08,-72.2
XFR,55.55,0.2164
XFS,45.3,-74.65
XFT,22.38,114.2
XFU,60.33,0.2917
XFV,43.15,-80.28
XFW,53.535886,9.837025
XFY,46.78,-71.3
XFZ,46.72,-71.25
XGA,10.33,-3.183
XGB,48.83,2.65
XGC,55.7,0.2197
XGD,58.45,8.933
XGE,45.32,-75.67
XGG,14.43,-0.2333
XGH,60.86,7.113
XGI,62.57,7.69
XGJ,43.97,-78.18
XGK,45.27,-74.27
XGL,56.3,-100.5
XGM,51.88,0.2333
XGN,-16.755417,14.965344
XGO,-29.8,-55.73
XGP,62.07,9.126
XGQ,68.65,28.48
XGR,58.53,-65.9
XGS,58.87,9
XGU,59.83,10.43
XGW,44.35,-76.18
XGX,67.78,24.8
XGY,43.2,-79.58
XGZ,47.5,9.733
XHA,67.52,24.3
XHC,67.6,24.13
XHD,66.15,29.17
XHF,60.17,10.25
XHG,45.42,-75.72
XHH,40.03,-105.3
XHI,52.57,13.3
XHJ,50.75,6.133
XHK,44.92,4.967
XHL,58.66,8.629
XHM,43.65,-79.93
XHN,50.63,5.567
XHO,23.05,114.1
XHP,48.88,2.35
XHQ,41.41,41.43
XHR,-26.93,-49.05
XHS,51.83,-124
XHT,60.42,5.464
XHU,51.88,0.2333
XHV,45.66,25.61
XHW,-23.7,133.9
XHX,-34.93,138.6
XIA,43.57,-80.27
XIB,40.05,-80.88
XIC,27.989083,102.184361
XID,45.28,-74.85
XIE,19.62,100.8
XIF,44.25,-74.95
XIG,8.95,-79.5
XII,44.72,-75.55
XIJ,28.93,47.79
XIK,45.47,9.2
XIL,43.97,116.1
XIM,45.63,-72.95
XIN,24.15,115.8
XIO,43.25,-81.15
XIP,43.12,-80.77
XIQ,69,-51
XIR,51.13,13.77
XIS,-26.93,-49.05
XIT,51.42,12.42
XIU,50.98,10.96
XIX,45.42,10.97
XIY,34.447119,108.751592
XIZ,49.23,3.989
XJA,62.11,10.64
XJB,41.3,2.083
XJC,49.59,17.28
XJD,25.12,51.32
XJE,57.1,9.85
XJF,60.5,15.63
XJG,-12.38,130.7
XJK,55.7,21.13
XJL,46.03,-73.45
XJM,33.62,73.1
XJP,50.03,15.75
XJQ,48.87,-71.27
XJS,47.79,13.08
XJT,47.43,0.7167
XJV,49.85,18.27
XKA,12.48,1.517
XKB,59.7,9.65
XKC,58.85,5.734
XKD,59.12,11.38
XKE,61.13,11.37
XKF,59.21,10.95
XKG,64.46,12.5
XKH,19.5,103
XKI,59.95,11.04
XKJ,64.01,11.49
XKK,59.05,10.03
XKL,3.117,101.7
XKM,59.43,10.66
XKN,60.6,7.504
XKO,53.57,-127.9
XKP,59.14,9.658
XKQ,59.29,11.12
XKR,58.2,8.1
XKS,53.53,-88.75
XKV,45.9,-64.38
XKW,59.27,10.41
XKY,13.08,-1.083
XKZ,61.6,9.747
XLA,43.97,-0.1833
XLB,58.65,-97.37
XLF,59,-69
XLG,48.87,2.717
XLJ,46.75,-71.45
XLK,46.78,-71.2
XLM,45.48,-73.5
XLO,10.48,105.5
XLP,47.98,-66.97
XLQ,43.68,-79.63
XLS,16.050761,-16.463172
XLU,11.1,-2.1
XLV,43.08,-79.1
XLW,53.13,8.617
XLY,46.48,-84.5
XLZ,45.4,-63.3
XMA,7.767,125
XMB,7.45,-4.333
XMC,-37.6,149.7
XMD,44,-97.12
XME,50.310467,4.033119
XMF,47.487,6.790536
XMG,28.97,80.15
XMH,-14.436764,-146.070056
XMI,-10.73,38.77
XMJ,43.911667,-0.5075
XML,-34.77,137.6
XMN,24.544036,118.127739
XMP,62.87,-135.9
XMR,28.467586,-80.566614
XMS,-2.299167,-78.12075
XMU,46.534581,3.423725
XMV,-23.3,-64.17
XMX,-23.83,-64.75
XMY,-10.48,142.5
XMZ,51.88,0.2333
XNA,36,-94.17
XNB,25.25,55.33
XNC,45.63,8.733
XND,59.75,10.25
XNE,51.58,-0.05
XNG,15.12,108.8
XNK,51.58,-0.05
XNM,51.88,0.2333
XNN,36.55,101.8
XNO,51.88,0.2333
XNR,55.05,9.417
XNS,37,127
XNT,37.1,114.5
XNU,12.73,-3.867
XNV,52.53,-0.02444
XNW,51.88,0.2333
XNY,40.75,-74
XOA,57.6,10.42
XOB,58.73,5.649
XOD,62.6,9.683
XOE,-26.93,-49.05
XOF,51.54,0.006944
XOG,44.140481,4.866717
XOH,47.45,12.39
XOI,47.01,10.29
XOK,43.45,-79.68
XOL,60.74,7.123
XON,48.13,-66.17
XOO,46.97,11.01
XOP,46.58,0.3
XOQ,58.42,6.66
XOR,61.77,9.55
XOS,-23.3,-64.2
XOT,48.45,-4.417
XOV,47.13,10.27
XOW,47.33,11.19
XOX,36.8,127.2
XOZ,24.83,50.92
XPA,11.25,0.7
XPB,53.2,-103.5
XPD,-27.98,-65.22
XPF,51.88,0.2333
XPG,49.02,2.55
XPH,43.97,-78.3
XPJ,43.58,3.967
XPK,55.8,-101.4
XPL,14.47,-87.62
XPN,43.7,-79.77
XPP,53,-97.4
XPQ,3,101.4
XPR,43.02,-102.5
XPT,51.88,0.2333
XPU,70.33,-149.3
XPW,51.88,0.2333
XPX,45.67,-73.5
XPY,61.02,27.15
XPZ,43.2,6.483
XQB,51.88,0.2333
XQD,51.88,0.2333
XQE,51.44,0.3225
XQG,55.95,-3.35
XQH,55.92,-1.5
XQI,51.88,0.2333
XQL,51.88,0.2333
XQM,51.88,0.2333
XQP,9.443164,-84.129772
XQS,64.13,28.4
XQT,51.88,0.2333
XQU,49.35,-124.5
XQW,51.88,0.2333
XQY,48.8,2.133
XRA,54.92,9.683
XRB,-26.93,-49.05
XRC,51.88,0.2333
XRD,58.46,6.003
XRE,51.88,0.2333
XRF,43.43,5.217
XRG,51.88,0.2333
XRH,-33.6,150.8
XRJ,41.9,12.5
XRK,55.72,37.63
XRP,46.98,-72.18
XRR,61.98,-132.5
XRS,45.57,6.2
XRU,51.88,0.2333
XRY,36.744622,-6.060111
XSA,5.036,-9.052
XSC,21.515739,-71.528528
XSD,37.79,-116.8
XSE,13.43,0.5333
XSH,47.43,0.7167
XSI,56.77,-98.95
XSM,38.28,-76.63
XSO,7.7,122.1
XSP,1.41695,103.867653
XSR,51.88,0.2333
XSU,47.256839,-0.115142
XSZ,46.45,-97.68
XTA,39.06,117.7
XTF,39.04,117.7
XTG,-27.986389,143.810833
XTK,51.88,0.2333
XTL,58.6,-98.33
XTO,-25.67,149.8
XTP,61.49,23.77
XTR,-27.28,150.5
XTT,48.83,2.65
XTY,42.95,-81.67
XUB,62.82,10.01
XUC,60.88,11.55
XUE,63.35,10.36
XUG,59.49,10.31
XUH,63.75,11.3
XUI,59.91,10.64
XUJ,60.93,10.7
XUL,60.58,9.113
XUM,58.97,9.156
XUN,43.7,-114.4
XUO,59.42,9.323
XUQ,61.53,10.14
XUR,59.39,10.41
XUS,58.33,7.212
XUU,63.47,10.91
XUV,63.05,6.958
XUW,63.05,10.28
XUX,60.5,8.045
XUZ,34.27,117.2
XVA,53.42,-2.167
XVB,52.8,-2.117
XVC,53.08,-2.45
XVF,45.901947,4.634906
XVG,53.08,-1.567
XVH,52.58,-0.25
XVJ,51.92,-0.2333
XVK,60.63,6.41
XVL,10.25,106
XVM,64.13,28.27
XVO,47.637611,6.203922
XVP,48.93,2.417
XVQ,45.47,12.32
XVS,50.325808,3.461264
XVU,54.78,-1.567
XVV,44.17,-77.37
XVW,52.57,-2.133
XVX,55.75,9.333
XVY,45.48,12.23
XWA,42.95,-81.87
XWB,51.88,0.2333
XWC,48.19,16.38
XWD,51.88,0.2333
XWE,51.88,0.2333
XWF,60.6,15.64
XWG,48.6,7.78
XWH,51.88,0.2333
XWI,51.88,0.2333
XWK,56.17,15.59
XWL,57.65,12.28
XWM,24.709833,46.725166
XWN,51.88,0.2333
XWO,51.88,0.2333
XWP,56.16,13.76
XWQ,59.64,17.09
XWR,59.28,15.21
XWS,51.88,0.2333
XWV,57.1,12.25
XWW,48.2,16.34
XWX,59.35,17.95
XWY,42.95,-82.12
XWZ,58.76,16.99
XXA,56.9,14.56
XXB,28.6,77.2
XXC,59.4,9.067
XXD,59.23,14.43
XXE,58.25,7.968
XXF,-41.33,174.8
XXG,63.79,11.48
XXH,-37.02,174.8
XXI,59.35,17.95
XXJ,47.5,19.02
XXK,59,16.21
XXL,61.1,10.45
XXM,58.32,15.17
XXN,59.35,17.95
XXO,60.73,15
XXQ,47.5,19.03
XXR,60.63,8.562
XXS,-37.02,174.8
XXT,59.35,17.95
XXU,60.28,15.98
XXV,59.35,17.95
XXX,50.018,10.5295
XXY,56.21,15.28
XXZ,62.53,17.45
XYA,-9.067,159.2
XYB,60.48,15.43
XYC,58.08,13.03
XYD,45.73,4.933
XYE,15.25,97.85
XYF,58.17,13.55
XYG,50.1,14.44
XYH,56.04,12.69
XYI,59.06,16.59
XYJ,50.11,14.44
XYK,58.6,16.18
XYL,45.73,4.933
XYM,56.92,12.5
XYN,59.28,14.15
XYO,56.18,14.87
XYP,60.13,16.21
XYQ,56.25,12.85
XYR,-3.883,141.8
XYU,56.05,14.58
XYV,45.73,4.933
XYX,59.93,16.61
XYY,59.68,12.63
XYZ,62.62,17.92
XZA,11.13,-1
XZB,45.3,-75.08
XZC,42.75,-81.73
XZD,60.19,12
XZE,50,10
XZF,26.5,50.2
XZI,48.96,6.185
XZJ,35.67,139.8
XZK,44.15,-76.75
XZL,53.57,-113.5
XZM,22.23,113.6
XZN,43.95,4.818
XZO,60.2,11.08
XZP,46.35,-72.57
XZQ,59.35,18.08
XZR,46.35,-72.57
XZT,63.45,10.93
XZU,41,-74
XZV,43.13,5.917
XZX,-33.92,151.2
XZY,49.73,8.117
YAA,52.47,-125.3
YAB,73.03,-85.15
YAC,51.67,-91.83
YAD,46.42,-92.75
YAE,53.92,-122.8
YAF,45.77,-71.95
YAG,48.6,-93.4
YAH,53.75,-73.65
YAI,-36.57,-72.03
YAJ,51,-124
YAK,59.5,-139.7
YAL,50.58,-126.9
YAM,46.48,-84.5
YAN,0.8,24.45
YAO,3.83,11.52
YAP,9.52,138.1
YAQ,51,-124
YAR,53.55,-76.2
YAS,-16.78,177.5
YAT,52.93,-82.4
YAU,61.66,-73.32
YAV,51,-124
YAW,44.89,-63.52
YAX,53.87,-89.42
YAY,51.37,-55.58
YAZ,49.08,-125.8
YBA,51.17,-115.6
YBB,68.88,-89.85
YBC,49.2,-68.27
YBD,51,-124
YBE,59.57,-108.5
YBF,48.83,-125.1
YBG,48.33,-70.98
YBH,50.9,-127.9
YBI,53.45,-55.73
YBJ,50.5,-62.92
YBK,64.3,-96.08
YBL,49.95,-125.3
YBM,56.7,-137.1
YBN,78.5,-110.5
YBO,53.88,-122.7
YBP,28.82,104.5
YBQ,51,-124
YBR,49.92,-99.95
YBS,43.68,-79.63
YBT,57.88,-101.7
YBV,52.43,-97.03
YBW,48.75,-123.2
YBX,51.43,-57.18
YBY,54.27,-110.7
YBZ,43.63,-79.35
YCA,49.68,-125
YCB,69.12,-105.1
YCC,45.1,-74.57
YCD,49.17,-123.9
YCE,45.78,-76.13
YCF,50.07,-124.9
YCG,49.3,-117.6
YCH,47.17,-65
YCI,47.37,-85.82
YCJ,51.93,-131
YCK,67,-126
YCL,47.98,-66.33
YCM,43.2,-79.17
YCN,49.07,-81.02
YCO,67.83,-115.1
YCP,57.08,-103
YCQ,55.7,-121.7
YCR,54.6,-97.77
YCS,63.33,-90.7
YCT,52.08,-111.5
YCU,35.12,111
YCV,45.52,-73.72
YCW,49.17,-122
YCX,45.78,-66.15
YCY,70.48,-68.52
YCZ,49.03,-116.5
YDA,64.05,-139.1
YDB,61.35,-139
YDC,53.22,-115
YDE,53.43,-57.23
YDF,49.22,-57.4
YDG,44.5,-66.17
YDH,49.13,-55.35
YDI,55.93,-60.95
YDJ,39.63,-102.5
YDK,43.93,-76.62
YDL,58.58,-130
YDN,51.1,-100.1
YDO,48.88,-72.23
YDP,56.53,-61.67
YDQ,55.73,-120.2
YDR,50.33,-102.5
YDS,47.75,-122.3
YDT,49.07,-123
YDU,17.42,-102.5
YDV,53.75,-100.3
YDW,19.38,-103.1
YDX,52.05,-128.1
YEA,53.57,-113.5
YEB,46.42,-84.09
YEC,36.62,128.4
YED,53.32,-113.6
YEG,53.32,-113.6
YEH,35.67,51.43
YEI,40.23,29.55
YEK,61.12,-94.05
YEL,46.35,-82.55
YEM,45.83,-81.85
YEN,49.07,-103
YEO,51.02,-2.63
YEP,49.38,-126.6
YEQ,-5.1,143.9
YER,56,-87.63
YES,30.68,50.55
YET,53.58,-116.4
YEU,79.98,-85.82
YEV,68.3,-133.5
YEY,48.58,-78.12
YFA,52.23,-81.58
YFB,63.75,-68.55
YFC,45.87,-66.53
YFE,48.73,-69.1
YFG,54.55,-71.18
YFH,51.55,-87.98
YFJ,62.42,-110.7
YFL,62.7,-109.2
YFO,54.75,-101.8
YFR,61.18,-113.7
YFS,61.75,-121.2
YFX,52.37,-55.68
YGA,51.95,-68.13
YGB,49.7,-124.5
YGC,53.23,-119
YGE,50.08,-125
YGG,48.85,-123.5
YGH,66.27,-128.7
YGJ,35.45,133.3
YGK,44.23,-76.58
YGL,53.58,-77.68
YGM,50.63,-96.98
YGN,50.85,-126.9
YGO,54.55,-94.48
YGP,48.77,-64.48
YGQ,49.73,-86.95
YGR,47.42,-61.87
YGS,55.62,-124.8
YGT,69.4,-81.82
YGV,50.25,-63.58
YGW,55.27,-77.78
YGX,56.35,-94.72
YGY,62.12,-74.62
YGZ,76.42,-82.93
YHA,52.53,-56.3
YHB,52.87,-102.4
YHC,51.73,-128.1
YHD,49.78,-92.83
YHE,49.38,-121.4
YHF,49.68,-83.67
YHG,52.77,-56.1
YHH,50.02,-125.3
YHI,70.72,-117.7
YHK,68.63,-95.95
YHM,43.17,-79.93
YHN,49.22,-84.78
YHO,55.47,-60.22
YHP,52.08,-94.3
YHR,50.5,-59.5
YHS,49.47,-123.8
YHT,60.75,-137.5
YHU,45.85,-74.45
YHY,60.85,-115.8
YHZ,44.88,-63.52
YIB,48.75,-91.62
YIF,51.22,-58.67
YIG,50.38,-125.1
YIH,30.7,111.2
YIK,62.42,-75.9
YIN,43.92,81.23
YIO,72.68,-78
YIP,42.25,-83.38
YIV,54.2,-94.78
YIW,29.32,120.1
YJA,52.88,-118.1
YJF,60.25,-123.5
YJN,45.32,-73.27
YJO,56.67,-131.1
YJP,53.32,-117.8
YJT,48.55,-58.57
YKA,50.72,-120.4
YKC,58.23,-103.7
YKD,44.2,-81.6
YKE,55.05,-94.67
YKF,43.45,-80.48
YKG,60,-70
YKI,49.83,-99.95
YKJ,57.25,-105.6
YKK,53,-130
YKL,54.78,-66.72
YKM,46.57,-120.5
YKN,42.92,-97.38
YKQ,51.48,-78.75
YKS,62.08,129.8
YKT,52.6,-128.5
YKU,53.82,-79
YKX,48.15,-80.03
YKY,51.45,-109.2
YKZ,43.87,-79.38
YLA,54.23,-133
YLB,54.75,-112
YLC,62.85,-69.88
YLD,47.83,-83.4
YLE,63.15,-117.3
YLF,54.18,-72.48
YLG,-28.35,116.7
YLH,52.22,-87.92
YLI,64.08,24.5
YLJ,54.13,-108.4
YLK,44.49,-79.56
YLL,53.28,-110
YLM,64.47,-140.7
YLN,46.32,129.6
YLO,49.78,-99.64
YLP,50.28,-64.15
YLQ,47.42,-72.8
YLR,56.45,-100
YLS,49.07,-77
YLT,82.52,-62.28
YLW,49.88,-119.5
YLX,42.57,-80.25
YLY,49.1,-122.6
YMA,63.62,-135.9
YMB,50.12,-120.8
YMC,56.52,-71.07
YMD,76.25,-119.5
YME,48.85,-67.55
YMF,48.82,-123.2
YMG,49.13,-85.73
YMH,52.3,-55.83
YMI,49.98,-94.73
YMJ,50.33,-105.6
YML,47.65,-70.17
YMM,56.65,-111.2
YMN,55.08,-59.17
YMO,51.28,-80.63
YMP,50.58,-127.1
YMQ,45.47,-73.75
YMR,54.32,-130.3
YMS,-5.9,-76.1
YMT,49.92,-74.37
YMW,46.38,-75.97
YMX,45.67,-74.03
YMY,45.47,-73.75
YNA,50.18,-61.78
YNB,24.08,38.05
YNC,52.98,-78.83
YND,45.45,-75.67
YNE,53.98,-97.8
YNF,48.95,-57.94
YNG,41.27,-80.67
YNH,56.03,-122
YNI,53.18,-70.9
YNJ,42.65,129.5
YNK,50.08,-125.9
YNL,58.27,-104.1
YNM,49.77,-77.8
YNN,-22.77,119.2
YNO,52.5,-92.88
YNP,55.91,-61.18
YNR,53.75,-100.3
YNS,51.7,-76.17
YNT,37.55,121.3
YNY,38.38,128.7
YNZ,35.37,130.6
YOA,64.7,-110.6
YOC,67.57,-139.9
YOD,54.45,-110.2
YOE,55.73,-117.2
YOG,51.63,-85.95
YOH,54.95,-95.28
YOJ,58.62,-117.2
YOK,35.47,139.6
YOL,9.17,12.48
YOO,43.9,-78.85
YOP,58.5,-119.4
YOS,44.58,-80.83
YOT,29.9,35.07
YOW,45.3225,-75.669167
YOY,46.35,-72.55
YPA,53.214167,-105.672778
YPB,49.23,-124.8
YPC,62.35,-124.1
YPD,45.656667,-61.368056
YPE,56.226944,-117.447222
YPF,48.43,-123.4
YPG,49.903056,-98.273889
YPH,58.47,-78.12
YPI,54.55,-130.4
YPJ,59.07,-69.55
YPL,51.446388,-90.214167
YPM,51.82,-94
YPN,49.836389,-64.288611
YPO,54.98,-85.43
YPP,61.02,-114.3
YPQ,44.23,-78.363333
YPR,54.28611,-130.444722
YPS,50.3025,-122.737778
YPT,41.778333,-82.678056
YPW,49.847778,-124.499167
YPX,60.050556,-77.286944
YPY,58.767223,-111.117222
YPZ,54.376389,-125.951389
YQA,44.974722,-79.303333
YQB,46.791111,-71.393333
YQC,61.33,-69.63
YQD,53.971389,-101.091111
YQE,49.68,-116
YQF,52.182222,-113.894444
YQG,42.275556,-82.955556
YQH,60.116389,-128.8225
YQI,43.826944,-66.088056
YQK,49.788334,-94.363056
YQL,49.630278,-112.799722
YQM,46.112221,-64.678611
YQN,50.182777,-86.696388
YQQ,49.710833,-124.886667
YQR,50.431944,-104.665833
YQS,42.77,-81.110832
YQT,48.371944,-89.323889
YQU,55.179722,-118.885
YQV,51.264721,-102.461667
YQW,52.769167,-108.24361
YQX,48.936944,-54.568056
YQY,46.161388,-60.047779
YQZ,53.026112,-122.510278
YRA,64.12,-117.4
YRB,74.716944,-94.969444
YRD,52.82,-127
YRE,61.5,-65
YRF,53.72,-57
YRG,54.33,-58.42
YRI,47.764444,-69.584722
YRJ,48.52,-72.265556
YRL,51.066944,-93.793056
YRM,52.429722,-114.904167
YRN,51.68,-127.3
YRO,45.460278,-75.646111
YRQ,46.352779,-72.679444
YRR,50.42,-125.2
YRS,54.17,-93.58
YRT,62.81139,-92.115833
YRV,50.966667,-118.183333
YSA,43.92,-59.83
YSB,46.625,-80.798889
YSC,45.438611,-71.691389
YSD,50.2,-111.2
YSE,49.68,-123.2
YSF,59.25,-105.8
YSG,62.42,-110.7
YSH,44.945833,-75.940556
YSI,45.27,-80
YSJ,45.316111,-65.890278
YSK,56.55,-79.22
YSL,47.157501,-67.834722
YSM,60.020278,-111.961944
YSN,43.191666,-79.171667
YSO,54.92,-59.77
YSP,48.755278,-86.344444
YSQ,49.87,-124.6
YSR,72.982222,-84.613611
YSS,48.57,-86.75
YST,53.83,-94.83
YSU,46.440556,-63.833611
YSV,58.47,-62.63
YSX,52.13,-128.1
YSY,71.993889,-125.2425
YSZ,50.05,-124.9
YTA,45.864445,-77.251667
YTB,53.42,-129.3
YTC,57.2,-127.2
YTD,55.32,-97.7
YTE,64.23,-76.526667
YTF,48.508888,-71.641945
YTG,50.88,-126.8
YTH,55.801111,-97.864166
YTI,53.42,-130.2
YTJ,48.78,-87.15
YTK,49.88,-74.35
YTL,53.75,-90
YTM,46.52,-74.76
YTN,45.611944,-62.621111
YTO,43.68,-79.63
YTP,49.15,-125.4
YTQ,53.68,-69.93
YTR,44.118889,-77.528056
YTS,48.569721,-81.376667
YTT,52.85,-104.1
YTU,50.27,-119.3
YTX,57.92,-131.2
